archivo,tipo_agente,duracion_segundos,transcripcion
6854b6cc-c858-4dd4-b326-b7d6fe55843a.wav,humano,158.0,"Bueno días, tengo el gusto de hablar con ese... Dispeñadito. Mucho gusto de a... Como 50 al día de hoy. Bueno, bien, gracias a ti. Me conico el día de hoy para validar si usted recibió el acuerdo de pago de manera formal. Nosotros lo enviamos al correo electrónico JesusVallejo312robagmail.com Pero, estoy de niña, pero yo creo que no ha llegado, pues estoy mirando y nada. De pronto en el Espan... ¿Cómo? De pronto en la bandeja de Espan. Ah, ok. ¿Lo puedes validar de una vez? Ahora, porque aquí trabajando si usted quiere me llama a la una, por favor, qué pena. De acuerdo. Pero el correo está correcto. ¿Cómo? Su correo está correcto. Tengo registrado el correo JesusVallejo312robagmail.com Sí, creo que es así, 22... ¿27? Ah, no, es 3112 sino 2227. Bien, ahora. Con razón no le llegó... O sea, es JesusVallejo2227robagmail.com Es así mismo. 2227, de acuerdo. Voy a solicitar a los que están en el correo electrónico JesusVallejo312robagmail.com Voy a solicitar el envío nuevamente del acuerdo del pago al correo electrónico. El día de hoy usted estaría realizando el pago... Sí, sí, me lo decí. Perfecto. Voy a solicitar que se le envíe nuevamente el acuerdo del pago al correo JesusVallejo31227robagmail.com Es 2... Sí, así, así es. 2227. Eso es 2... Perfecto. Sí, me estaría comunicando nuevamente para validar y para validar usted se realiza el pago al día de hoy. Buena niña. Agradecemos por atender la llamada, le hablo de valores que tenga un excelente día. Igual."
693045ed-afc8-4c9c-9eee-f7e34281fb16.wav,humano,175.12,"¡Oh no! ¡Muy buen día! Me podría comunicar por folca en ese... C***... Como me le vale saludar... Me comunico de TIS, nosotros somos quienes compramos la cartera de su obligación pendiente C***... Como me le he ido... Es por la de usted... Bien, gracias a Dios... No, por eso es situación, señor Humberto... Me puse a un ok mi llamada, brevemente es porque en este momento... ...comunicaba, compramos la cartera de su c***... ...y la deuda como tal de señor Humberto ya asciende con intereses y todo lo demás... ...a doscientos y seis... ...en mi afargo entre los dos... ...puedo dejar esa deuda al día y poder brindarle un alivio financiero... ...para poder... ...pizadero, por favor, no es el el presidente de los doscientos y seis... ...no sé si ese c***... ...haya recibido llamadas en días pasados... Ah, sí, señor... Sí, señor... ...porque si tiramos como TIS, poder verificar la posibilidad de... ...de un utopago de lo que fue el capital... ...el capital que se gastó con su producto financiero... ...lo dejamos al día toda la obligación... ...lo dejamos para algo y... ...lo dejamos para poder de arriba... Sí, señor, si no crees que es lo que parece... ...yo no estoy trabajando... ...y he estado lo más enfermo... ...estoy por aquí desciéndome uno de esos amigos... ...he estado muy enfermo... ...y yo no he podido... ...porque la hija mía es la que se encarga para pagar eso... ...un divino, un divino... ...y señor Humberto... ...en ese orden de ideas viendo ya la... ...la edificios que tiene el señor Humberto... ...no sé si el momento para eso se promocía... ...a tratar de irse a un entro... ...o que podamos hacer una bebida de tradición... ...de los que ya no... ...por lo que le digo es que como yo no estoy trabajando... ...yo he trabajado así por divinas y... ...ya no he estado trabajando... ...y la hija mía es el cargo este para cargar esa bebida... ...y yo no estoy trabajando... Ah, tranquilo... ...entonces... ...¿cuál es lo siguiente de mi s***? ...¿esta niña te le pone que tiene línea WhatsApp? No señor, no... ...esto no tiene WhatsApp... ...¿en este momento te encuentro un poco el discurso o mi s***? Si señor, es que estoy aquí ya para ir a reclamar los exámenes... ...y una vez de los dos... Si usa me pongo como un tapo posteriormente... ...y volvemos a hablar, entonces por favor... ...bueno señor, señor... ...bueno señor, que te fue muy bien... ...sí señor..."
6bbff5d5-7d85-4587-94d9-4e44d4e4055b.wav,humano,295.04,"un establish se xu rek nie l ¿Qué solución? Es que en el sistema me informa que usted realizó un acuerdo de pago de 250.000 pesos mensuales y la primera cota que ha parado el 30 de julio. Me comento con usted para informar si ya le llegó la información del acuerdo de pago formalizado, el documento. ¿No la llega en el correo o por WhatsApp? No, no me ha dicho nada. Entonces, le recuerdo que en unos pocos minutos te voy a enviar el acuerdo de pago formalizado con ser el soport vía llamada exactamente el día 21 de julio a las 3 y 24. Le recuerdo que es un acuerdo de pago formalizado por un valor de 4.240.000, donde se propuso cancelar 250.000 pago mensuales. ¿Pero de pronto alguna pregunta o tiene alguna cuestión que da a realizarme? ¿Tiene alguna duda sobre eso? No, no. Ok, entonces te voy a enviar la información por correo, te puedo enviar el correo que tú me dijiste, me lo puedes confirmar, terminada en 62.15. Sí. ¿Me confirmas el correo por favor? Sí. ¿Pero de 0.215? Ve a 0.215 en el puto. Exactamente. ¿Pero por WhatsApp también? ¿Ese número tiene WhatsApp? Así es. Entonces te voy a enviar el acuerdo de pago formalizado, para que por favor lo tengas en cuenta y una vez que realices el pago de la primera jota, lo des por favor confirmar por ahí el comprobante del pago por favor. Si te dices una foto o ya seas legible, si de pronto haces alguna transferencia, pues también lo haces de esa manera. ¿Tiene alguna pregunta ese... Es un mensaje de texto que dice... 301.19.83.50. Ok, los mensajes de texto, bueno, eso es una deraria mensajería que están realizando, en este caso pues como tú ya hiciste un acuerdo de pago, tengo que informar el área de mensajería, pues de que no te lleguen más los mensajes, porque ya tienes un acuerdo de pago formalizado, que te realizas el día 21 de julio, de decir que alguna vez pues ya no tienen reportado de ellos que no te han enviado el acuerdo de pago, entonces ahorita reporto esa cuestión para que no te digas más mensajes y porque pues ya te voy a enviar el acuerdo de pago formalizado. ¿Listo? ¿Tiene otra pregunta? No, no, gracias. Para que tenga en cuenta de que una vez que usted realice el pago de la totalidad de ese acuerdo, se le entregará el pas y salvo, usted también saldrá pues de las centrares de riesgo, ese reporte negativo se tiene, pues quedará totalmente limpio, también tiene pronto se desea, si le presenta alguna oportunidad de cancelar más de 250.000 pesos, lo puede hacer, no hay ningún problema, si usted pronto se le presenta la oportunidad de cancelar la totalidad, así lleve 3 J, así de pronto tiene el restante, también lo puede hacer, no hay ningún problema. La J va a quedar mensual para el final de cada mes, entonces para que también no tenga en cuenta, pero si usted se de pronto cancelará, es que pronto el 15 de agosto tengo la J, lo puedo cancelar, lo puede hacer, entonces esta información se le digo para que lo tenga claro, y pues pronto no se le va a generar alguna duda, ¿listo? Igual ahí el WhatsApp me llega el número de cuenta y todo, ¿cierto? Sí señor, en el acuerdo de pago que se le formaliza, se le entregará toda la información de los medios de pago autorizados. ¿Listo? Perfecto. ¿Listo señor Brian? Voy a amarle por entenderlo y llamar, recuerde que estas llamadas están auditorias, por favor, te agravada, cualquier cosa que necesite, recuerde que mi nombre es asesoros opcionales, y estamos aquí presentes para colorarle, que tengo un feliz día. Gracias igualmente. Vale, con gusto."
73ddf5ba-7005-41a6-88b5-be98fb909764.wav,humano,144.12,"De verdad Angels. Bueno, esta tarde tengo gusto hablar con el señor ¿De parte? Habla con el señor Barturi como 50 el día de hoy Bien Comunicamos referente a su obligación con Valle Según un acuerdo de pago que tenía para el día 15 de agosto Con promiso de pago por 250 mil 600 pesos estamos valiendo el sistema Y nos hemos reflejado su pago, usted realizó este pago No he podido levantar esos 260 mil pesos Comprendo si... Cuando se realizaría el pago para que no pierda los beneficios Mire, vamos a para... Será para finales de mes Para que los probores que ya cobren los profesores Para ver si las hermanas mías me colaboran ahí A ver si pago eso Entiendo Para que la gente se compromete Para el 28 o 29 en esos dos días Comprendo Voy a validar y vamos a correr la fecha para el día 29 de agosto Para que usted cumplimiento este acuerdo de pago Y ya quede a paso y salvo de su obligación Ok, voy a hacer todo lo posible porque quede laderamente... Pero bueno Es importante dar cumplimiento al acuerdo de pago Para que no pierda los beneficios Y si voy a hacer todo lo posible para salir de eso Oye, como hago para salir de eso De acuerdo señor Pimenta Programamos su nueva fecha para el día 29 de agosto A su cuarta fue enviado el acuerdo de pago en manera de formar Y los medios de pago usted lo recibió Sí Perfecto, quedamos pendientes por ese medio el día 29 del soporte de pago Para aplicar el sistema y... Y salvo Ok Que tenga un excelente... Hasta luego"
74aa7e2d-4d44-45cc-a3e5-97fb9383a960.wav,humano,115.68,"¿Cómo está? Es que me estoy comunicando. Bien, bien. Sí, señor Franco, para indicarle que comité medio la aprobación de general los pagos, se envió 23 cuotas, le aprobaron por cuotas de 102 mil pesos, ¿les vea de esta manera? ¿De cuánto? De 100, ¿los vea de 100, 2 mil pesos aproximadamente. Ah, sí. Sí, listo de... Entonces, por favor, para hacer, para concretar este acuerdo, me confirma por favor su correo electrónico para hacer envío del documento de manera formal a su correo el día de mañana o el día sábado o el día lunes, por favor. Se va... 14.27, 15.26, arroballime.com. Bien. Me indica por favor sobre qué fecha estaría generando los pagos de estas cuotas. Al final de mes. Para el 30, a los 30 de Cámen. Sí. Listo, entonces va a quedar el acuerdo por el valor de 2 millones, 236 mil pesos aproximadamente, con cuotas avaladas por comité, 23 cuotas de 100, 2 mil pesos aproximadamente, para los 30 de cada mes. ¿Es correcto? Sí, señora. Entonces, no siendo más, muchas gracias por haber atendido mi llamada a cualquier dudó en que tú yo les estaría comunicando había wasada para hacer la entrega y la confirmación del respectivo documento a su correo. Listo. Allí van a encontrar los medios de pago y todo lo requerido y terminó sin condiciones referentes. ¿El acuerdo por favor? Total cumplimiento porque esto fue aprobado por comité. Listo. Bueno, señor Dior, ¿se hará alguna duda de pregunta que tenga en el momento?"
74b16f62-f04d-42c8-9872-ea9b9ed1dd75.wav,humano,641.16,"Madrid de la ciencia, nos encontramos y nos compramos la cartera de su obligación pendiente con credivalor, ¿Cómo están ustedes? Señor. Sí, era bastante. Mi c*** brevamente motivó mi llamada, esto informó al Eche a la fecha, pues registramos un salvo actual de 2.487.000 pesos. Nuestro propósito es un dar de un video sin más cero para dejar al día esta mora y poder expedirles hasta el pasisal o sacar el reporte negativo de centrales de riesgo. Y no desanirás la primera semana. ¿Por qué? Pero porque no es que vuelvo y les repito, ¿Por qué cobran todo eso? Si yo el año pasado quedé debiendo a 300, 320.000 pesos y ¿Por qué va en todo eso? Sí, señora. ¿Y a usted les pidieron algún documento en que le di valores acerca de esa mora? Es que, es que, o sea, en ese, el año pasado en mayo me dejaron, ese, eso es, en 600, en 640, en 640, en 640, en 640, en 640, en 640, en 640, y yo pagué 320 y quedó 320,000, ¿Y por qué, por qué me cobran todo eso, señor? Sí, señora. Lo que se puede es que, yo hago referencia a una tarjeta que prácticamente se entregó desde hace ya unos anultos desde el pasado agosto, 19 de agosto del 2015. ¿Qué, señora? Entonces, en ese momento esa tarjeta, la obra que fue en un valor de 1.695.000 pesos, 1.696.000 la obra. ¿Qué, señora? A través de los años, esta mora ha ido en crecer su valor en interés de subvenciones, de exploratorios, de otros cargos, los entrararios de CODE, y por eso es que la regular están 2.487.000 pesos, ¿sí, señora? Sin embargo, me dice usted que el año pasado se comunicaron con usted y llegaron a un acuerdo de pagar solamente 640.000 pesos. 640.000 pesos. ¿Y usted realizó un solo pago o realizó los dos pagos? Un solo pago. ¿Sin ahora? ¿La persona cuando usted, por ejemplo, solamente realizó un pago? No, pues que yo quede de un pago, entonces mi esposo tocó que operarlo y no pude pagar. Entonces ¿por qué van a subir a todo esto? Sí, señora. Lo que suceden muy seguramente en mi sección de cobertura, lo que pasa es que cuando usted pago es para condonar ya bien 730.000 pesos más, es que si usted es para que lo realizan pago es hasta las 10.000. Y hoy le digo cancelé 500.000 pesos y dejamos todo el día. Un ejemplo. Entonces si llegamos a ese acuerdo yo espero que usted cancele los 500. Si de pronto usted te lo canceló 200, pues ese acuerdo ya me valia. Señora, la publicamente, si de pronto usted tiene algo por escrito o algo yo como que su gusto lo puedo instalar. El acuerdo que yo tengo es pagarlo que se juegne en el capital y poder evitar la llamadela, poder que usted en este caso pueda evitarse cualquier tipo de inicio de procesos de calia con nosotros. Pero fue el proceso, señor, que yo no quedé viendo haciendo 320.000 pesos, ¿qué proceso le van a hacer a una persona por 320.000 pesos? Sí, señora, lo que suceden es que en su momento para el año que se ha ido, se utilizó la trajeta. Eso fue el valor que usted tiene que deducir en sus saldos de acuerdo a sus cuentas. Sin embargo esto genera intereses, genera gastos para todos y demás con el transporte de los días. ¿De señora? Las teutas que en nuestro país cuando no adquiero un producto financiero. Yo soy una persona totalmente madre, o sea, cabeza de familia porque mi esposo él es enfermo de la cadera. Yo no tengo con un poco de empleados de una plata que no debo debo de 320.000 pesos. Sí, señora, y en el, en el, en el, hacia el año cuando empezamos a generar los cobros por el tema del incumplimiento, y usted, ¿cuál, cuál es el monto que realmente tenía de c***? O que usted, por ejemplo, diga al de no me de c***. Pero si es que, pero si es que, es que, es que yo he pagado, y he pagado, y he pagado y nunca borran cada que me llaman de, o sea, entonces, entonces, no ha servido de nada toda, toda la plata que yo he pagado no ha servido de nada. Pues, mi señora, si me te aprecie, pues me le digo, si de pronto, por ejemplo, si te diga un acuerdo de pago, directo a la identidad, en este caso creívalo, y nosotros, que ya compramos su cartera, la idea es cumplir el cuerto. Por ejemplo, yo le digo, para ligiar esto, son 12 cuotas de 200.000 pesos, lo que creemos y se desprendeamos todo, y un mil a otros 200.000 pesos. O no, una cosa, si usted deje de cumplir, pues, la curiosamente, pues, el acuerdo, y los interés si sigue generando y demás. Es que, la gente, no. No, pero muy terrible, muy terrible, porque son muy abusivos, o sea, o sea, de verdad, o sea, uno, uno, uno, uno, uno quiere pagar y todo, pero es que, es que son muy abusivos. ¿Cómo van a cobrar por 300.000, por 2 millones, y pucho? Miren, aquí me registran que la deuda del pago a capital de esa tarjeta era 1.697.000 pesos. No sé si hay algún extracto, algún documento donde diga que solamente debe ser valor. Nada, es que a mí no me han dado nada ni nada de papeles, simplemente pagué esa vez, esas 300.000, esas 320.000 pago en efecto, y ya. Sí, señora. Y en ese trato, y señora me dice, lo más importante de su acuerdo de detrás, también, yo le digo, es que cuando se ratiza un acuerdo, nosotros primero, por ejemplo, usted me dice, ay, sí, yo voy a pagar 200. Permítame, por favor, yo le envío por el correo electrónico, le envío en las puertas, y que ustedes se, ahí sí, como dicen, que se se acuerda, porque todo por escrito queda más bonito, porque es una manera de que después, ay, es que me llamaron, no, a mí, acá tengo mi pasisal, tengo el acuerdo que yo hice, porque digamos que hay que hacer las cosas al derecho, señora, lastimosamente aquí lo que yo encuentro es que la información que tengo, el pago a capitales de 1.696.000 pesos, que fue lo que en su momento quedó mora, y esto ha acumulado intereses, pero cuál, pero cuál, pero cuál, cuál, me dio en 600, y es que yo esa vez no me entregaron, sino un millón de pesos, y todo lo que he pagado, todo lo que he pagado más de más, mejor, creo que unas cuatro veces esa plata y nunca borran. Señora, te pronto yo hago referencia, hay algún momento usted se comunicó con Credivalores, o Credivalores se comunicó con usted, y se ni siquiera, ¿verdad? Sí, sí, señor. Exactamente, hacia el año 2015, que estamos hablando ya casi 11 años, suma, se sacó un algoritmo de presa, con ellos. Nada, nada, es la vez que nadie no en esa plata ni más, con lo que le quitan a uno y jodan, y llaman qué va a que iba a sacar más plata. Sí, señora, porque en ese caso, si usted tiene digamos en este caso, algún tipo de soporte, o conflubante, con mucho gusto yo podría escalar, pero actualmente la deuda y el reporte negativo, antes de que le damos, me rompe este mundo igual. Es más, es más, es más, o sea, o sea, tras que me han quitado, o sea, todo lo que se les ha dado la gana, me no, ahorita me dejaron, o sea, me dejaron en cero, porque no le puedo sacar nada, un crédito a ningún lado, entonces, entonces, o sea, qué hago. Señor, en ese caso, ¿se en algún soporte o comprobante de lo que le hice, le hice un bolso en ese momento? Esa vez me mataron un papelito, pero la verdad, la verdad, ni siquiera sé dónde, ¿sabes dónde lo dejé? Estamos con los siguientes, los siguientes, yo le voy a escribir ¿tiene wasp en esta línea? Sí, señora. Si llega a encontrar algún tipo de soporte, algún tipo de vivencia, me la pueden enviar, yo con mucho gusto la puedo escalar. Y de paso, me voy a mirar con nuestra área financiera que puede posibilidad, eso alternativa le podemos vindar para poder congelar primero los intereses que nos sigan subiendo y poder vindarle una línea financiera cosa de que pueda ofrecer las hectáreas de este soporte. Pero también, así es mejor que el sumer se verifique, si tiene algún documento o algo de que quizá me dejes de apagar con los que me decían, que no me decían por favor, que me decían mis pesos, que me indican soporte. Sí, señor, yo los cancelé y no los cancelé. Sí, señora, no. Cuando usted me indica que lo único que usted debía o lo único capital que le quedó pendiente, fueron 300 y picó 20 pesos. Sí. Sí, señora, pero si de pronto vamos a iniciar la conversación y es ser este que si no tiene ese soporte, me lo vienes bien. Si no, yo lo voy a enviar a todas las propuestas y miramos a ver qué podemos acertar y que, y cosa que evitemos todo este tema en Gorrosco, bueno. Sí, señor, porque es que pues, o sea, créanme que en ningún banco, en ninguna entidad están cobrando así como, como, como, como como allá, allá en esto. Y el propósito nuestro siempre va a ser poder ayudar a las personas. Es así que haríamos mis senores, me agradezco mucho su tiempo. Que pase buen día. Hasta luego. Vale, muchas gracias."
77d258d0-9b2e-4086-b624-f280eed0957b.wav,humano,283.0,"Hola. Buenos días, hablo con el c****. Sí señora. Habla con el c****. Nos comunicamos referente a su obligación con el c****. VUVA como 50 el día de hoy. Sí, un trigo es ocupado, se me ha salido a llamar por ahí a la una. Comprendo ese c****. No dimoramos nada, solo llamó para verificar si usted realiza el pago. Se buscó con mi c**** el día 31 en julio por 88 mil pesos. Sí señora. ¿Realiza el pago o se c****? La verdad no. ¿Por qué motiva ese c****? Porque dice que no es el pago. Porque como yo trabajo en la rusa y fue madre y le voy a pagar cuando creo que era eso, he tocado un viernes, ¿cierto? Sí, el viernes, son salos. Pero yo había hablado con el señor y tocaba pagarlo el sábado. Cuando me acabe ya era por la tarde y como salgo siempre tarde, ella se me había gastado toda la plata. O sea que no va a realizar el pago el día de hoy para arrepentir este acuerdo? Pues la verdad, la verdad en ese momento no tengo plata. Comprendo ese c****, o sea que cancelamos el acuerdo el pago y va a pedirse los beneficios que adquirió. Y digamos un ejemplo es que yo me pagan es tal, este sábado no es que donde yo trabajo pagan es como quincenal. Comprendo, o sea que si usted podría realizar el pago para el día 15 de agosto? Sí señora sin falta, ya te da decirme que a más le podría ganar algo más. De acuerdo ese c****, entonces vamos a pasar su acuerdo de pago para el día 15 de agosto. Por eso que se ha dicho mi pez, que damos pendiente ese c**** su porte pago vía fuerza para aplicar el sistema. Yo voy a volver a enviar el acuerdo de pago con la nueva fecha el 15 de agosto, pero es importante dar cumplimiento a ese acuerdo, si no pierdes los beneficios. Sí, dañales que le voy a preguntar, y este sábado a qué estamos? Este sábado estamos a 8 de agosto. No, si, entonces el otro sábado el 15 y dice eso me hace sin falta, ya te sabes, y eso se puede ir abonando más o como es la vuelta ahí. Sí, claro, ese c****, digamos, este acuerdo quedó a 15 cuotas, perdón, a 15 cuotas, sí, de 80 pesos para pagar un total de 1.220.000.000 es el total de su obligación. Sí, señora. Pero usted puede pagar digamos de a los 100, de 150, pues va bajando más rápido la deuda, apenas usted acaba de pagar el total de la obligación ya que haría pasisalto y se side su pasisalto. Bueno, sí, señora, y qué le voy a preguntar, y ese reportado cuánto demora para quitarse lo a uno? El reporte negativo, antes ese c****, se acaba de pagar ahorita en el mes de agosto, digamos, que usted pagó toda la totalidad, el reporte negativo en el mes, sigue ese tiempo, en octubre ya podría usted realizar ese edicto sin ningún inconveniente. O sea, que el nuevo mes se queda para nosotros poder levantar el reporte negativo, y ya el siguiente mes usted ya puede hacer efectos con su pasisalto y todo. Bueno, sí, señora, muchísimas gracias. Perfecto, sí, c****, en su acuerdo de pago queda para el día 15 de agosto por 88.000 pesos. Voy a enviarle nuevamente el acuerdo de pago, su número, WhatsApp, es 314-427-6092. Sí, señora. Perfecto, de este cuarta vuelvo y le envío el acuerdo de pago con el chat 15 de agosto, y qué opinión es su suporte ese día. Bueno, sí, señora, muchísimas gracias. Y eso es donde se pide, cuando uno paga, la cota se lo van a dar y donde mismo paga, o cómo es? Sí, claro, se puede pagar por este, o no corresponde al bancario, en el momento que usted realizar el pago le van a entregar el recibo de pago, entonces este recibo que le entrega, usted le toma foto y me lo envía a b****, y 4, que le envió el acuerdo. Ah, bueno, muchísimas gracias. Perfecto, señores, y eso para mí es un placer ayudarle a recuperar su tranquilidad financiera. Le hago un c**** que tenga un excelente día. Bueno, lo mismo, hasta luego. Hasta luego. Hasta luego."
7ea6c8f3-f6f7-42e8-8034-701caa6e62aa.wav,humano,128.7,"An whoever you think knows how much you caniggly ¿Cómo está la idea? Por favor, lo... Sí, con ella. ¿Cómo está la idea? Daniela me comunico de... ¿Verdad? ¿Siempre es tu consolidación con la... ¿Cómo se encuentra la idea de hoy? Bien, gracias. ¿Siempre es el técnico por el compromiso de pago que tenemos generado en esta oportunidad? ¿Quiere que encima el consumo es que tiene clave la información de los medios de pago? Sí, ya queda para el 25, pero la verdad no pude cuadrar los actos de mañana. Sí, ni... Pues si yo pago la go mañana, es decir, no la otra semana que viene. ¿Me escuchó así? Es que todo... Sí, si, ni... Me podría repetir, después lo último que digo, no te pude la... Yo he quedado a hacer un pago mañana, pero la verdad es que no pude cuadrar la plata, ya... O sea, pues si me la... Me la... Voy a la pedir, si me la prestan, pago mañana, si no la otra semana. ¿Para qué día realizaría el pago? A ver, que para la semana que viene que se echa sería pago julio, ¿no? ¿Para los primeros días de mes de julio? ¿No podría realizar ninguna o no para este mes? Pues si me dan el pago mañana, sí, si no, no. Ah, bueno, si señora. Pues igual en este caso, tenemos un compromiso de pago a dos cuotas, ¿no? Por 910 mil pesos. Entonces yo voy a estar atenta. Nuevamente le voy a enviar la información por WhatsApp de los medios de pago. Y pues sumerse mi avisa cualquier cosita, p... Si se le presenta algún inconveniente, ¿listo? Bueno. ¿Listo, señora? Sin embargo, la agradezco mucho por haber atendido la llamada. Y que tenga un excelente resto de día. Hasta luego. Hasta luego. Gracias."
82ee7afd-e2d3-4cfe-b82e-f7920f57f7ab.wav,humano,187.9,"аль Martha. Buenos días.ijSí. No sé si cuento el día de hoy. Bien, gracias a Dios. Me comunico para informarles que a la fecha resiste a un saldo total de sus dos obligaciones por 19.620.732 pesos. El día de hoy estamos manejando una campaña para que se quede al diaco sus obligaciones y es pedir un fácil saldo. Estamos manejando un 20% descuento sobre el valor de sus obligaciones. O sea que sus obligaciones le cargarían el día de hoy con el descuento en un valor de 15.697.000 pesos. Este valor lo puede pagar hasta entre escuotas. Esto nos interesa de aplicar a este descuento. No, la verdad, no, porque ya me hicieron una propuesta mejor. Comprendo. ¿Qué propuesta le hicieron y quién lo llamó? Me llamó una empresa que se llama... también se relató algo así. Y me propuso pagar 8 millones de pesos en cuotas, en 10 cuotas. Entonces estamos allaguando. Comprendo. Pero esto es la casa de... que actualmente tienes obligaciones. Bueno, me llamo... me llamo alguien de ustedes. Comprendemos. Estoy esperando la llamada para confirmar. Entiendo, pero es que usted tiene dos obligaciones con nosotros. Yo sé que tengo dos obligaciones y por eso una sola cartera. Yo hablé todo eso con él. Comprendé con... pero como lo indico. O sea, el máximo descuento autorizado es el 20% descuento sobre el valor de su obligación. No, no, no, no. No, hablé de otra cosa con un compañero de ustedes, pero cuando él me llame, el que ven llamarme esta semana. No te preocupes. Comprendemos. Porque también puede llegar a un acuerdo de largo plazo donde usted va a pagar la totalidad de sus obligaciones. No. Cuando usted repite, ya yo quedé con un acuerdo con él, entonces esperemos que él me llame. Ya pagar lo que tú me estás diciendo y es otra cosa. Entonces no puedo ya acudar contigo. Como lo indico, quizás hicieron un acuerdo por una sola obligación. Porque usted tiene un obligación con nosotros. No, no, no, no. Por las dos obligaciones. Entendemos. Pero como lo indico, o sea, el máximo descuento autorizado es el 20% descuento."
91b9fd77-d5d5-408f-ac90-fd78080780da.wav,humano,82.0,"Muy buenas tardes. Con él, caballero. Como me leo al desanudar. Me comunico de... Nosotros somos con el escondáculo la cartera de invulcricación de Créo y Valores. Me he leído. Ahí, hermano, bien. Veale, que la... Le vemos que el motivo de mi llamada es por... Lo que me gusta es ponerle su deuda al día, brindando una libio financiero. Y es... Y sacándolo de reporte negativo a terapia de riesgo. Actualmente presenta una mora de mil 1830 mil pesos con nosotros. Venga, venga, venga, le digo, manito, yo no voy a pagar esa deuda, hermano. Porque a mí no me han dado ningún celular, ni nada. Y lo único que fue que firmé, eso fue lo único. Eso ya, eso lo tiene un abogado, no sé qué va a hacer con eso, pero... Hermano, yo como voy a pagar algo que si no me han dado plata, no me han dado nada, hermano. O sea, yo no sé, de dónde me están cobrando hermanos, y... Porque firmé, eso fue lo único malo que firmé. No, no me han entregado nada. Nada, nada, no me han entregado nada. Prepara el 23 de abril de la..."
92778da9-c37a-4eee-9ca5-81f835e7c5a4.wav,humano,176.48000000000002,"en las regiones de la ciudad de de la policía de la alternativa sobre su obligación y borrar su historial negativo ante centrales de riesgo. Soligación. Eh. ¿A la fecha señor? Ve una consulta. No, no sé por qué me están llamando eso si la besta se me llamaron hace como un mes. Yo ya hice la cancelación en totalidad del al cuarto de pago y es un acuerdo de pago por dos cotas. Yo ya cancelé las dos cotas el mismo día y la misma fecha. Entiendo señor Mauricio. Sí. Yo sé algún WhatsApp reporto el pago. Eh, al correo de abogados punto el correo que me vota y la página de creyvalores. Comprendo. Le voy a enviar un WhatsApp para que me reporte en los dos pagos para ya hacer el proceso de paz y salvo y bajarlo del sistema señor Mauricio que no les sigamos generando llamar. Sí. Sí, qué pena y quería hacer usted esta pregunta lo que pasa es que a mí me llamaron el mes pasado y me había propuesto un acuerdo de pago en dos cotas uno para el 30 del mes que pasó y otro para el final de este mes pero pues yo me conseguí la plata y pagué las dos cotas y me dieron. Y pues obviamente me dieron que tocaba y me tocaba cancelar. Cota que estaba ahí reflejada en el desprendible que me envió a ya creyvalores a un correo y que ellos me envieron una certificación de la duda yo cancelé esa totalidad de la duda neta y en un solo en un solo pago. Y entonces yo ya tengo el voucher y yo enví eso a un correo de abogados y eso que me aparecía en la página ahí de creyvalores porque yo estaba por allá no, sí porque yo estaba en un departamento de Carudú que eso es de evaupés allá no tenía acceso yo a ningún, sí a ningún tipo para hacer esa cancelación a la ciudad. Busqué la oficina de creyvalores, no encontró oficina de creyvalores entonces me acercé a una etrepe y mediante el código de convenio cancelé la totalidad de las dudas mujeres. Perfecto señor Mauricio, como les digo voy a enviarle un voucher para que me reporten la concinación, el soporte de pago y ya tramitar su pase salvo señor Mauricio. Ah ok te lo agradezco mujer bueno. De acuerdo. Que tengo una excelente día y quedo pendiente a su chico. Espero tu mensaje, gracias. Buen día."
93d0abfc-ece6-488b-bee8-950abb980520.wav,humano,175.0,"Eh Julu Allen Pero no, que guasas vienen porque no me ha llegado nada. Sí, señoras y las parecestas ya han cambiado el acuerdo del pago con las dos hechas para el pago. Me dijeron que me lo mandarían a mi puta y no me llegaron. ¿Me confirma entonces nuevamente su número de guatas? El mismo número es C-301-713-0126. Cero uno, cero uno, pero me lo falta el número. Cero uno, siete tres. Ciete treinta. Ciete treinta. Cero uno, cero seis. Ciete treinta, cero uno, veintiuno. Sí, señor, también fue enviado por correo. ¿Listo? ¿Qué correo tiene? ¿Me lo confirma? El correo es j-a-i-r-d-y-u-k-v-d-d-do-a-d-g-n-e-n.com ¿Ve de qué? V-de-v-n-o-d-o-o-o-o-o-o-o-o-o-o-o-o-o-o. Ajá, sí, ah, sí, está bien. D-d-d-do-a-d-d-d-g-n-e-n-c-n-t-o-o-o-o. Está bien. ¿Listo? Entonces, para escribir... ¿Horita los realizo? ¿Listo, si, señor, entonces, qué opinión? Una vez termine de realizar el pago, se me envía el comprobar para actualizar el sistema, por favor. ¿Ah, listo? Al mismo WhatsApp. Sí, sí, sí. Está bien, muchas gracias. ¿Listo, si, señor? Muchas gracias, señor. Si yo no estaría llamada mañana, ya, ya ha recibido el comprobar de fa... Gracias. ¿Listo, señor, al menos? Gracias, pero tengo que haber el comprobar de fa. ¿Listo? Bueno, está bien. Gracias, señor. Igualmente."
